Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Reflexive Pronouns,288,Which sentence uses 'herself' correctly as a reflexive pronoun?,She dressed herself for the party.,She dressed her for the party.,She dressed hers for the party.,She dressed she for the party.,A,'Herself' is a reflexive pronoun correctly used to show that 'She' performed the action on herself.,10
Reflexive Pronouns,289,Correct the error: 'They enjoyed theirselves at the event.' (Choose the correct reflexive pronoun).,theirselves,themselves,ourselves,yourself,B,'Theirselves' is incorrect; 'themselves' is the correct reflexive pronoun for the subject 'They'.,10
Reflexive Pronouns,290,Which reflexive pronoun is used in: 'We taught ourselves to cook.'?,We,taught,ourselves,cook,C,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action was done by the subject.",10
Subject and Object Pronouns,291,Which sentence uses 'I' correctly as a subject pronoun?,I am studying for the exam.,Me am studying for the exam.,Her am studying for the exam.,Them am studying for the exam.,A,'I' is a subject pronoun correctly used as the subject of the verb 'am studying'.,1
Subject and Object Pronouns,292,Identify the object pronoun in: 'She gave us a surprise.'?,She,gave,us,surprise,C,'Us' is an object pronoun used as the object of the verb 'gave'.,2
Subject and Object Pronouns,293,True or False: 'They' in 'They are running in the park' is a subject pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'They' is a subject pronoun used as the subject of the verb 'are running'.,3
Subject and Object Pronouns,294,Choose the correct object pronoun in: 'The teacher called ___ to the front.'?,he,him,we,they,B,'Him' is an object pronoun correctly used as the object of the verb 'called'.,4
Subject and Object Pronouns,295,Identify the error: 'We saw she at the game.' (Choose the correct object pronoun).,she,her,he,No error,B,"'She' should be 'her', an object pronoun, as the object of the verb 'saw'.",5
Subject and Object Pronouns,296,Which pronoun is used as the subject in: 'He is drawing a picture.'?,He,is,drawing,picture,A,'He' is a subject pronoun used as the subject of the verb 'is drawing'.,6
Subject and Object Pronouns,297,Which sentence uses an object pronoun correctly?,She invited me to the show.,She invited I to the show.,She invited we to the show.,She invited they to the show.,A,'Me' is an object pronoun correctly used as the object of the verb 'invited'.,7
Subject and Object Pronouns,298,Correct the error: 'Us are playing in the yard.' (Choose the correct subject pronoun).,Us,We,Them,No error,B,"'Us' should be 'We', a subject pronoun, as the subject of the verb 'are playing'.",8
Subject and Object Pronouns,299,Which pronoun is used as the object in: 'I called her yesterday.'?,I,called,her,yesterday,C,'Her' is an object pronoun used as the object of the verb 'called'.,9
Subject and Object Pronouns,300,Choose the correct sentence with a subject pronoun:,She is painting the house.,Her is painting the house.,Him is painting the house.,Them is painting the house.,A,'She' is a subject pronoun correctly used as the subject of the verb 'is painting'.,10
