Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
ত্রিভুজ,133,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,134,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",135,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,136,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,137,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",138,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,139,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,140,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",141,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,142,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,143,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",144,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,145,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,146,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",147,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,148,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,149,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",150,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,151,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,152,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",153,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,154,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,155,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",156,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,157,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,158,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",159,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,160,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,161,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",162,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,163,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,164,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",165,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,166,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,167,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",168,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,169,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,170,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",171,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,172,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,173,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",174,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,175,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,176,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",177,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,178,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,179,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",180,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,181,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,182,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",183,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,184,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,185,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",186,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,187,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,188,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",189,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,190,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,191,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",192,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,193,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,194,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",195,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,196,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,197,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",198,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,199,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,200,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
